CHAVEAMENTOS: 16389
TME: 7344.40
TMR: 26475.10
VAZAO: 0.049879
TERMINO: t1 t2 t3
DIAGRAMA DE EVENTOS
181812 1008 EXEC
181822 1008 QUANTUM_EX
181822 1009 EXEC
181832 1009 QUANTUM_EX
181832 1008 EXEC
181842 1008 QUANTUM_EX
181842 1009 EXEC
181852 1009 QUANTUM_EX
181852 1008 EXEC
181862 1008 QUANTUM_EX
181862 1009 EXEC
181872 1009 QUANTUM_EX
181872 1008 EXEC
181882 1008 QUANTUM_EX
181882 1009 EXEC
181892 1009 QUANTUM_EX
181892 1008 EXEC
181902 1008 QUANTUM_EX
181902 1009 EXEC
181912 1009 QUANTUM_EX
181912 1008 EXEC
181922 1008 QUANTUM_EX
181922 1009 EXEC
181932 1009 QUANTUM_EX
181932 1008 EXEC
181942 1008 QUANTUM_EX
181942 1009 EXEC
181952 1009 QUANTUM_EX
181952 1008 EXEC
181962 1008 QUANTUM_EX
181962 1009 EXEC
181972 1009 QUANTUM_EX
181972 1008 EXEC
181982 1008 QUANTUM_EX
181982 1009 EXEC
181992 1009 QUANTUM_EX
181992 1008 EXEC
182002 1008 QUANTUM_EX
182002 1009 EXEC
182012 1009 QUANTUM_EX
182012 1008 EXEC
182022 1008 QUANTUM_EX
182022 1009 EXEC
182032 1009 QUANTUM_EX
182032 1008 EXEC
182042 1008 QUANTUM_EX
182042 1009 EXEC
182052 1009 QUANTUM_EX
182052 1008 EXEC
182062 1008 QUANTUM_EX
182062 1009 EXEC
182072 1009 QUANTUM_EX
182072 1008 EXEC
182082 1008 QUANTUM_EX
182082 1009 EXEC
182092 1009 QUANTUM_EX
182092 1008 EXEC
182102 1008 QUANTUM_EX
182102 1009 EXEC
182112 1009 QUANTUM_EX
182112 1008 EXEC
182122 1008 QUANTUM_EX
182122 1009 EXEC
182132 1009 QUANTUM_EX
182132 1008 EXEC
182142 1008 QUANTUM_EX
182142 1009 EXEC
182152 1009 QUANTUM_EX
182152 1008 EXEC
182162 1008 QUANTUM_EX
182162 1009 EXEC
182172 1009 QUANTUM_EX
182172 1008 EXEC
182182 1008 QUANTUM_EX
182182 1009 EXEC
182192 1009 QUANTUM_EX
182192 1008 EXEC
182202 1008 QUANTUM_EX
182202 1009 EXEC
182212 1009 QUANTUM_EX
182212 1008 EXEC
182222 1008 QUANTUM_EX
182222 1009 EXEC
182232 1009 QUANTUM_EX
182232 1008 EXEC
182242 1008 QUANTUM_EX
182242 1009 EXEC
182252 1009 QUANTUM_EX
182252 1008 EXEC
182262 1008 QUANTUM_EX
182262 1009 EXEC
182272 1009 QUANTUM_EX
182272 1008 EXEC
182282 1008 QUANTUM_EX
182282 1009 EXEC
182292 1009 QUANTUM_EX
182292 1008 EXEC
182302 1008 QUANTUM_EX
182302 1009 EXEC
182312 1009 QUANTUM_EX
182312 1008 EXEC
182322 1008 QUANTUM_EX
182322 1009 EXEC
182332 1009 QUANTUM_EX
182332 1008 EXEC
182342 1008 QUANTUM_EX
182342 1009 EXEC
182352 1009 QUANTUM_EX
182352 1008 EXEC
182362 1008 QUANTUM_EX
182362 1009 EXEC
182372 1009 QUANTUM_EX
182372 1008 EXEC
182382 1008 QUANTUM_EX
182382 1009 EXEC
182392 1009 QUANTUM_EX
182392 1008 EXEC
182402 1008 QUANTUM_EX
182402 1009 EXEC
182412 1009 QUANTUM_EX
182412 1008 EXEC
182422 1008 QUANTUM_EX
182422 1009 EXEC
182432 1009 QUANTUM_EX
182432 1008 EXEC
182442 1008 QUANTUM_EX
182442 1009 EXEC
182452 1009 QUANTUM_EX
182452 1008 EXEC
182462 1008 QUANTUM_EX
182462 1009 EXEC
182472 1009 QUANTUM_EX
182472 1008 EXEC
182482 1008 QUANTUM_EX
182482 1009 EXEC
182492 1009 QUANTUM_EX
182492 1008 EXEC
182502 1008 QUANTUM_EX
182502 1009 EXEC
182512 1009 QUANTUM_EX
182512 1008 EXEC
182522 1008 QUANTUM_EX
182522 1009 EXEC
182532 1009 QUANTUM_EX
182532 1008 EXEC
182542 1008 QUANTUM_EX
182542 1009 EXEC
182552 1009 QUANTUM_EX
182552 1008 EXEC
182562 1008 QUANTUM_EX
182562 1009 EXEC
182572 1009 QUANTUM_EX
182572 1008 EXEC
182582 1008 QUANTUM_EX
182582 1009 EXEC
182592 1009 QUANTUM_EX
182592 1008 EXEC
182602 1008 QUANTUM_EX
182602 1009 EXEC
182612 1009 QUANTUM_EX
182612 1008 EXEC
182622 1008 QUANTUM_EX
182622 1009 EXEC
182632 1009 QUANTUM_EX
182632 1008 EXEC
182642 1008 QUANTUM_EX
182642 1009 EXEC
182652 1009 QUANTUM_EX
182652 1008 EXEC
182662 1008 QUANTUM_EX
182662 1009 EXEC
182672 1009 QUANTUM_EX
182672 1008 EXEC
182682 1008 QUANTUM_EX
182682 1009 EXEC
182692 1009 QUANTUM_EX
182692 1008 EXEC
182702 1008 QUANTUM_EX
182702 1009 EXEC
182712 1009 QUANTUM_EX
182712 1008 EXEC
182722 1008 QUANTUM_EX
182722 1009 EXEC
182732 1009 QUANTUM_EX
182732 1008 EXEC
182742 1008 QUANTUM_EX
182742 1009 EXEC
182752 1009 QUANTUM_EX
182752 1008 EXEC
182762 1008 QUANTUM_EX
182762 1009 EXEC
182772 1009 QUANTUM_EX
182772 1008 EXEC
182782 1008 QUANTUM_EX
182782 1009 EXEC
182792 1009 QUANTUM_EX
182792 1008 EXEC
182802 1008 QUANTUM_EX
182802 1009 EXEC
182812 1009 QUANTUM_EX
182812 1008 EXEC
182822 1008 QUANTUM_EX
182822 1009 EXEC
182832 1009 QUANTUM_EX
182832 1008 EXEC
182842 1008 QUANTUM_EX
182842 1009 EXEC
182852 1009 QUANTUM_EX
182852 1008 EXEC
182862 1008 QUANTUM_EX
182862 1009 EXEC
182872 1009 QUANTUM_EX
182872 1008 EXEC
182882 1008 QUANTUM_EX
182882 1009 EXEC
182892 1009 QUANTUM_EX
182892 1008 EXEC
182902 1008 QUANTUM_EX
182902 1009 EXEC
182912 1009 QUANTUM_EX
182912 1008 EXEC
182922 1008 QUANTUM_EX
182922 1009 EXEC
182932 1009 QUANTUM_EX
182932 1008 EXEC
182942 1008 QUANTUM_EX
182942 1009 EXEC
182952 1009 QUANTUM_EX
182952 1008 EXEC
182962 1008 QUANTUM_EX
182962 1009 EXEC
182972 1009 QUANTUM_EX
182972 1008 EXEC
182982 1008 QUANTUM_EX
182982 1009 EXEC
182992 1009 QUANTUM_EX
182992 1008 EXEC
183002 1008 QUANTUM_EX
183002 1009 EXEC
183012 1009 QUANTUM_EX
183012 1008 EXEC
183022 1008 QUANTUM_EX
183022 1009 EXEC
183032 1009 QUANTUM_EX
183032 1008 EXEC
183042 1008 QUANTUM_EX
183042 1009 EXEC
183052 1009 QUANTUM_EX
183052 1008 EXEC
183062 1008 QUANTUM_EX
183062 1009 EXEC
183072 1009 QUANTUM_EX
183072 1008 EXEC
183082 1008 QUANTUM_EX
183082 1009 EXEC
183092 1009 QUANTUM_EX
183092 1008 EXEC
183102 1008 QUANTUM_EX
183102 1009 EXEC
183112 1009 QUANTUM_EX
183112 1008 EXEC
183119 1008 BLOQUEIO
183119 1009 EXEC
183129 1009 QUANTUM_EX
183139 1009 QUANTUM_EX
183149 1009 QUANTUM_EX
183159 1009 QUANTUM_EX
183169 1009 QUANTUM_EX
183179 1009 QUANTUM_EX
183189 1009 QUANTUM_EX
183199 1009 QUANTUM_EX
183209 1009 QUANTUM_EX
183219 1009 QUANTUM_EX
183229 1009 QUANTUM_EX
183239 1009 QUANTUM_EX
183249 1009 QUANTUM_EX
183259 1009 QUANTUM_EX
183269 1009 QUANTUM_EX
183279 1009 QUANTUM_EX
183289 1009 QUANTUM_EX
183299 1009 QUANTUM_EX
183309 1009 QUANTUM_EX
183319 1009 QUANTUM_EX
183329 1009 QUANTUM_EX
183339 1009 BLOQUEIO
183783 1008 DESBLOQUEIO
183783 1008 EXEC
183793 1008 QUANTUM_EX
183803 1008 QUANTUM_EX
183813 1008 QUANTUM_EX
183823 1008 QUANTUM_EX
183833 1008 QUANTUM_EX
183843 1008 QUANTUM_EX
183853 1008 QUANTUM_EX
183863 1008 QUANTUM_EX
183873 1008 QUANTUM_EX
183883 1008 QUANTUM_EX
183893 1008 QUANTUM_EX
183903 1008 QUANTUM_EX
183913 1008 QUANTUM_EX
183923 1008 QUANTUM_EX
183933 1008 QUANTUM_EX
183943 1008 QUANTUM_EX
183953 1008 QUANTUM_EX
183963 1008 QUANTUM_EX
183973 1008 QUANTUM_EX
183983 1008 QUANTUM_EX
183993 1008 QUANTUM_EX
184003 1008 QUANTUM_EX
184009 1009 DESBLOQUEIO
184013 1008 QUANTUM_EX
184013 1009 EXEC
184023 1009 QUANTUM_EX
184023 1008 EXEC
184033 1008 QUANTUM_EX
184033 1009 EXEC
184043 1009 QUANTUM_EX
184043 1008 EXEC
184053 1008 QUANTUM_EX
184053 1009 EXEC
184063 1009 QUANTUM_EX
184063 1008 EXEC
184073 1008 QUANTUM_EX
184073 1009 EXEC
184083 1009 QUANTUM_EX
184083 1008 EXEC
184093 1008 QUANTUM_EX
184093 1009 EXEC
184103 1009 QUANTUM_EX
184103 1008 EXEC
184113 1008 QUANTUM_EX
184113 1009 EXEC
184123 1009 QUANTUM_EX
184123 1008 EXEC
184133 1008 QUANTUM_EX
184133 1009 EXEC
184143 1009 QUANTUM_EX
184143 1008 EXEC
184153 1008 QUANTUM_EX
184153 1009 EXEC
184163 1009 QUANTUM_EX
184163 1008 EXEC
184173 1008 QUANTUM_EX
184173 1009 EXEC
184183 1009 QUANTUM_EX
184183 1008 EXEC
184193 1008 QUANTUM_EX
184193 1009 EXEC
184203 1009 QUANTUM_EX
184203 1008 EXEC
184213 1008 QUANTUM_EX
184213 1009 EXEC
184223 1009 QUANTUM_EX
184223 1008 EXEC
184233 1008 QUANTUM_EX
184233 1009 EXEC
184243 1009 QUANTUM_EX
184243 1008 EXEC
184253 1008 QUANTUM_EX
184253 1009 EXEC
184263 1009 QUANTUM_EX
184263 1008 EXEC
184273 1008 QUANTUM_EX
184273 1009 EXEC
184283 1009 QUANTUM_EX
184283 1008 EXEC
184293 1008 QUANTUM_EX
184293 1009 EXEC
184303 1009 QUANTUM_EX
184303 1008 EXEC
184313 1008 QUANTUM_EX
184313 1009 EXEC
184323 1009 QUANTUM_EX
184323 1008 EXEC
184333 1008 QUANTUM_EX
184333 1009 EXEC
184343 1009 QUANTUM_EX
184343 1008 EXEC
184353 1008 QUANTUM_EX
184353 1009 EXEC
184363 1009 QUANTUM_EX
184363 1008 EXEC
184373 1008 QUANTUM_EX
184373 1009 EXEC
184383 1009 QUANTUM_EX
184383 1008 EXEC
184393 1008 QUANTUM_EX
184393 1009 EXEC
184403 1009 QUANTUM_EX
184403 1008 EXEC
184413 1008 QUANTUM_EX
184413 1009 EXEC
184423 1009 QUANTUM_EX
184423 1008 EXEC
184433 1008 QUANTUM_EX
184433 1009 EXEC
184443 1009 QUANTUM_EX
184443 1008 EXEC
184453 1008 QUANTUM_EX
184453 1009 EXEC
184463 1009 QUANTUM_EX
184463 1008 EXEC
184473 1008 QUANTUM_EX
184473 1009 EXEC
184483 1009 QUANTUM_EX
184483 1008 EXEC
184493 1008 QUANTUM_EX
184493 1009 EXEC
184503 1009 QUANTUM_EX
184503 1008 EXEC
184513 1008 QUANTUM_EX
184513 1009 EXEC
184523 1009 QUANTUM_EX
184523 1008 EXEC
184533 1008 QUANTUM_EX
184533 1009 EXEC
184543 1009 QUANTUM_EX
184543 1008 EXEC
184553 1008 QUANTUM_EX
184553 1009 EXEC
184563 1009 QUANTUM_EX
184563 1008 EXEC
184573 1008 QUANTUM_EX
184573 1009 EXEC
184583 1009 QUANTUM_EX
184583 1008 EXEC
184593 1008 QUANTUM_EX
184593 1009 EXEC
184603 1009 QUANTUM_EX
184603 1008 EXEC
184613 1008 QUANTUM_EX
184613 1009 EXEC
184623 1009 QUANTUM_EX
184623 1008 EXEC
184633 1008 QUANTUM_EX
184633 1009 EXEC
184643 1009 QUANTUM_EX
184643 1008 EXEC
184653 1008 QUANTUM_EX
184653 1009 EXEC
184663 1009 QUANTUM_EX
184663 1008 EXEC
184673 1008 QUANTUM_EX
184673 1009 EXEC
184683 1009 QUANTUM_EX
184683 1008 EXEC
184693 1008 QUANTUM_EX
184693 1009 EXEC
184703 1009 QUANTUM_EX
184703 1008 EXEC
184713 1008 QUANTUM_EX
184713 1009 EXEC
184723 1009 QUANTUM_EX
184723 1008 EXEC
184733 1008 QUANTUM_EX
184733 1009 EXEC
184743 1009 QUANTUM_EX
184743 1008 EXEC
184753 1008 QUANTUM_EX
184753 1009 EXEC
184763 1009 QUANTUM_EX
184763 1008 EXEC
184773 1008 QUANTUM_EX
184773 1009 EXEC
184783 1009 QUANTUM_EX
184783 1008 EXEC
184793 1008 QUANTUM_EX
184793 1009 EXEC
184803 1009 QUANTUM_EX
184803 1008 EXEC
184813 1008 QUANTUM_EX
184813 1009 EXEC
184823 1009 QUANTUM_EX
184823 1008 EXEC
184833 1008 QUANTUM_EX
184833 1009 EXEC
184843 1009 QUANTUM_EX
184843 1008 EXEC
184853 1008 QUANTUM_EX
184853 1009 EXEC
184863 1009 QUANTUM_EX
184863 1008 EXEC
184873 1008 QUANTUM_EX
184873 1009 EXEC
184883 1009 QUANTUM_EX
184883 1008 EXEC
184893 1008 QUANTUM_EX
184893 1009 EXEC
184903 1009 QUANTUM_EX
184903 1008 EXEC
184913 1008 QUANTUM_EX
184913 1009 EXEC
184923 1009 QUANTUM_EX
184923 1008 EXEC
184933 1008 QUANTUM_EX
184933 1009 EXEC
184943 1009 QUANTUM_EX
184943 1008 EXEC
184953 1008 QUANTUM_EX
184953 1009 EXEC
184963 1009 QUANTUM_EX
184963 1008 EXEC
184973 1008 QUANTUM_EX
184973 1009 EXEC
184983 1009 QUANTUM_EX
184983 1008 EXEC
184993 1008 QUANTUM_EX
184993 1009 EXEC
185003 1009 QUANTUM_EX
185003 1008 EXEC
185013 1008 QUANTUM_EX
185013 1009 EXEC
185023 1009 QUANTUM_EX
185023 1008 EXEC
185033 1008 QUANTUM_EX
185033 1009 EXEC
185043 1009 QUANTUM_EX
185043 1008 EXEC
185053 1008 QUANTUM_EX
185053 1009 EXEC
185063 1009 QUANTUM_EX
185063 1008 EXEC
185073 1008 QUANTUM_EX
185073 1009 EXEC
185083 1009 QUANTUM_EX
185083 1008 EXEC
185093 1008 QUANTUM_EX
185093 1009 EXEC
185103 1009 QUANTUM_EX
185103 1008 EXEC
185113 1008 QUANTUM_EX
185113 1009 EXEC
185123 1009 QUANTUM_EX
185123 1008 EXEC
185133 1008 QUANTUM_EX
185133 1009 EXEC
185143 1009 QUANTUM_EX
185143 1008 EXEC
185153 1008 QUANTUM_EX
185153 1009 EXEC
185163 1009 QUANTUM_EX
185163 1008 EXEC
185173 1008 QUANTUM_EX
185173 1009 EXEC
185183 1009 QUANTUM_EX
185183 1008 EXEC
185193 1008 QUANTUM_EX
185193 1009 EXEC
185203 1009 QUANTUM_EX
185203 1008 EXEC
185213 1008 QUANTUM_EX
185213 1009 EXEC
185223 1009 QUANTUM_EX
185223 1008 EXEC
185233 1008 QUANTUM_EX
185233 1009 EXEC
185243 1009 QUANTUM_EX
185243 1008 EXEC
185253 1008 QUANTUM_EX
185253 1009 EXEC
185263 1009 QUANTUM_EX
185263 1008 EXEC
185273 1008 QUANTUM_EX
185273 1009 EXEC
185283 1009 QUANTUM_EX
185283 1008 EXEC
185293 1008 QUANTUM_EX
185293 1009 EXEC
185303 1009 QUANTUM_EX
185303 1008 EXEC
185313 1008 QUANTUM_EX
185313 1009 EXEC
185323 1009 QUANTUM_EX
185323 1008 EXEC
185333 1008 QUANTUM_EX
185333 1009 EXEC
185343 1009 QUANTUM_EX
185343 1008 EXEC
185353 1008 QUANTUM_EX
185353 1009 EXEC
185363 1009 QUANTUM_EX
185363 1008 EXEC
185373 1008 QUANTUM_EX
185373 1009 EXEC
185383 1009 QUANTUM_EX
185383 1008 EXEC
185393 1008 QUANTUM_EX
185393 1009 EXEC
185403 1009 QUANTUM_EX
185403 1008 EXEC
185413 1008 QUANTUM_EX
185413 1009 EXEC
185423 1009 QUANTUM_EX
185423 1008 EXEC
185433 1008 QUANTUM_EX
185433 1009 EXEC
185443 1009 QUANTUM_EX
185443 1008 EXEC
185453 1008 QUANTUM_EX
185453 1009 EXEC
185463 1009 QUANTUM_EX
185463 1008 EXEC
185473 1008 QUANTUM_EX
185473 1009 EXEC
185483 1009 QUANTUM_EX
185483 1008 EXEC
185493 1008 QUANTUM_EX
185493 1009 EXEC
185503 1009 QUANTUM_EX
185503 1008 EXEC
185513 1008 QUANTUM_EX
185513 1009 EXEC
185523 1009 QUANTUM_EX
185523 1008 EXEC
185533 1008 QUANTUM_EX
185533 1009 EXEC
185543 1009 QUANTUM_EX
185543 1008 EXEC
185553 1008 QUANTUM_EX
185553 1009 EXEC
185563 1009 QUANTUM_EX
185563 1008 EXEC
185573 1008 QUANTUM_EX
185573 1009 EXEC
185583 1009 QUANTUM_EX
185583 1008 EXEC
185593 1008 QUANTUM_EX
185593 1009 EXEC
185603 1009 QUANTUM_EX
185603 1008 EXEC
185613 1008 QUANTUM_EX
185613 1009 EXEC
185623 1009 QUANTUM_EX
185623 1008 EXEC
185633 1008 QUANTUM_EX
185633 1009 EXEC
185643 1009 QUANTUM_EX
185643 1008 EXEC
185653 1008 QUANTUM_EX
185653 1009 EXEC
185663 1009 QUANTUM_EX
185663 1008 EXEC
185673 1008 QUANTUM_EX
185673 1009 EXEC
185683 1009 QUANTUM_EX
185683 1008 EXEC
185693 1008 QUANTUM_EX
185693 1009 EXEC
185703 1009 QUANTUM_EX
185703 1008 EXEC
185713 1008 QUANTUM_EX
185713 1009 EXEC
185723 1009 QUANTUM_EX
185723 1008 EXEC
185733 1008 QUANTUM_EX
185733 1009 EXEC
185743 1009 QUANTUM_EX
185743 1008 EXEC
185753 1008 QUANTUM_EX
185753 1009 EXEC
185763 1009 QUANTUM_EX
185763 1008 EXEC
185773 1008 QUANTUM_EX
185773 1009 EXEC
185783 1009 QUANTUM_EX
185783 1008 EXEC
185793 1008 QUANTUM_EX
185793 1009 EXEC
185803 1009 QUANTUM_EX
185803 1008 EXEC
185813 1008 QUANTUM_EX
185813 1009 EXEC
185823 1009 QUANTUM_EX
185823 1008 EXEC
185833 1008 QUANTUM_EX
185833 1009 EXEC
185843 1009 QUANTUM_EX
185843 1008 EXEC
185853 1008 QUANTUM_EX
185853 1009 EXEC
185863 1009 QUANTUM_EX
185863 1008 EXEC
185873 1008 QUANTUM_EX
185873 1009 EXEC
185883 1009 QUANTUM_EX
185883 1008 EXEC
185893 1008 QUANTUM_EX
185893 1009 EXEC
185903 1009 QUANTUM_EX
185903 1008 EXEC
185913 1008 QUANTUM_EX
185913 1009 EXEC
185923 1009 QUANTUM_EX
185923 1008 EXEC
185933 1008 QUANTUM_EX
185933 1009 EXEC
185943 1009 QUANTUM_EX
185943 1008 EXEC
185953 1008 QUANTUM_EX
185953 1009 EXEC
185963 1009 QUANTUM_EX
185963 1008 EXEC
185973 1008 QUANTUM_EX
185973 1009 EXEC
185983 1009 QUANTUM_EX
185983 1008 EXEC
185993 1008 QUANTUM_EX
185993 1009 EXEC
186003 1009 QUANTUM_EX
186003 1008 EXEC
186013 1008 QUANTUM_EX
186013 1009 EXEC
186023 1009 QUANTUM_EX
186023 1008 EXEC
186033 1008 QUANTUM_EX
186033 1009 EXEC
186043 1009 QUANTUM_EX
186043 1008 EXEC
186053 1008 QUANTUM_EX
186053 1009 EXEC
186063 1009 QUANTUM_EX
186063 1008 EXEC
186073 1008 QUANTUM_EX
186073 1009 EXEC
186083 1009 QUANTUM_EX
186083 1008 EXEC
186093 1008 QUANTUM_EX
186093 1009 EXEC
186103 1009 QUANTUM_EX
186103 1008 EXEC
186113 1008 QUANTUM_EX
186113 1009 EXEC
186123 1009 QUANTUM_EX
186123 1008 EXEC
186133 1008 QUANTUM_EX
186133 1009 EXEC
186143 1009 QUANTUM_EX
186143 1008 EXEC
186153 1008 QUANTUM_EX
186153 1009 EXEC
186163 1009 QUANTUM_EX
186163 1008 EXEC
186173 1008 QUANTUM_EX
186173 1009 EXEC
186183 1009 QUANTUM_EX
186183 1008 EXEC
186193 1008 QUANTUM_EX
186193 1009 EXEC
186203 1009 QUANTUM_EX
186203 1008 EXEC
186213 1008 QUANTUM_EX
186213 1009 EXEC
186223 1009 QUANTUM_EX
186223 1008 EXEC
186233 1008 QUANTUM_EX
186233 1009 EXEC
186243 1009 QUANTUM_EX
186243 1008 EXEC
186253 1008 QUANTUM_EX
186253 1009 EXEC
186263 1009 QUANTUM_EX
186263 1008 EXEC
186273 1008 QUANTUM_EX
186273 1009 EXEC
186283 1009 QUANTUM_EX
186283 1008 EXEC
186293 1008 QUANTUM_EX
186293 1009 EXEC
186303 1009 QUANTUM_EX
186303 1008 EXEC
186313 1008 QUANTUM_EX
186313 1009 EXEC
186323 1009 QUANTUM_EX
186323 1008 EXEC
186333 1008 QUANTUM_EX
186333 1009 EXEC
186343 1009 QUANTUM_EX
186343 1008 EXEC
186353 1008 QUANTUM_EX
186353 1009 EXEC
186363 1009 QUANTUM_EX
186363 1008 EXEC
186373 1008 QUANTUM_EX
186373 1009 EXEC
186383 1009 QUANTUM_EX
186383 1008 EXEC
186393 1008 QUANTUM_EX
186393 1009 EXEC
186402 1009 BLOQUEIO
186402 1008 EXEC
186412 1008 QUANTUM_EX
186422 1008 QUANTUM_EX
186432 1008 QUANTUM_EX
186442 1008 QUANTUM_EX
186452 1008 QUANTUM_EX
186462 1008 QUANTUM_EX
186472 1008 QUANTUM_EX
186482 1008 QUANTUM_EX
186492 1008 QUANTUM_EX
186502 1008 QUANTUM_EX
186512 1008 QUANTUM_EX
186522 1008 QUANTUM_EX
186532 1008 QUANTUM_EX
186542 1008 QUANTUM_EX
186552 1008 QUANTUM_EX
186562 1008 QUANTUM_EX
186572 1008 QUANTUM_EX
186582 1008 QUANTUM_EX
186592 1008 QUANTUM_EX
186602 1008 QUANTUM_EX
186612 1008 QUANTUM_EX
186622 1008 QUANTUM_EX
186632 1008 QUANTUM_EX
186642 1008 QUANTUM_EX
186652 1008 QUANTUM_EX
186662 1008 QUANTUM_EX
186672 1008 QUANTUM_EX
186682 1008 QUANTUM_EX
186682 1009 DESBLOQUEIO
186682 1009 EXEC
186692 1009 QUANTUM_EX
186692 1008 EXEC
186702 1008 QUANTUM_EX
186702 1009 EXEC
186712 1009 QUANTUM_EX
186712 1008 EXEC
186722 1008 QUANTUM_EX
186722 1009 EXEC
186732 1009 QUANTUM_EX
186732 1008 EXEC
186742 1008 QUANTUM_EX
186742 1009 EXEC
186752 1009 QUANTUM_EX
186752 1008 EXEC
186762 1008 QUANTUM_EX
186762 1009 EXEC
186772 1009 QUANTUM_EX
186772 1008 EXEC
186782 1008 QUANTUM_EX
186782 1009 EXEC
186792 1009 QUANTUM_EX
186792 1008 EXEC
186802 1008 QUANTUM_EX
186802 1009 EXEC
186812 1009 QUANTUM_EX
186812 1008 EXEC
186822 1008 QUANTUM_EX
186822 1009 EXEC
186832 1009 QUANTUM_EX
186832 1008 EXEC
186842 1008 QUANTUM_EX
186842 1009 EXEC
186852 1009 QUANTUM_EX
186852 1008 EXEC
186862 1008 QUANTUM_EX
186862 1009 EXEC
186872 1009 QUANTUM_EX
186872 1008 EXEC
186882 1008 QUANTUM_EX
186882 1009 EXEC
186892 1009 QUANTUM_EX
186892 1008 EXEC
186902 1008 QUANTUM_EX
186902 1009 EXEC
186912 1009 QUANTUM_EX
186912 1008 EXEC
186922 1008 QUANTUM_EX
186922 1009 EXEC
186932 1009 QUANTUM_EX
186932 1008 EXEC
186942 1008 QUANTUM_EX
186942 1009 EXEC
186952 1009 QUANTUM_EX
186952 1008 EXEC
186962 1008 QUANTUM_EX
186962 1009 EXEC
186972 1009 QUANTUM_EX
186972 1008 EXEC
186982 1008 QUANTUM_EX
186982 1009 EXEC
186992 1009 QUANTUM_EX
186992 1008 EXEC
187002 1008 QUANTUM_EX
187002 1009 EXEC
187012 1009 QUANTUM_EX
187012 1008 EXEC
187022 1008 QUANTUM_EX
187022 1009 EXEC
187032 1009 QUANTUM_EX
187032 1008 EXEC
187042 1008 QUANTUM_EX
187042 1009 EXEC
187052 1009 QUANTUM_EX
187052 1008 EXEC
187062 1008 QUANTUM_EX
187062 1009 EXEC
187072 1009 QUANTUM_EX
187072 1008 EXEC
187082 1008 QUANTUM_EX
187082 1009 EXEC
187092 1009 QUANTUM_EX
187092 1008 EXEC
187102 1008 QUANTUM_EX
187102 1009 EXEC
187112 1009 QUANTUM_EX
187112 1008 EXEC
187122 1008 QUANTUM_EX
187122 1009 EXEC
187132 1009 QUANTUM_EX
187132 1008 EXEC
187142 1008 QUANTUM_EX
187142 1009 EXEC
187152 1009 QUANTUM_EX
187152 1008 EXEC
187162 1008 QUANTUM_EX
187162 1009 EXEC
187172 1009 QUANTUM_EX
187172 1008 EXEC
187182 1008 QUANTUM_EX
187182 1009 EXEC
187192 1009 QUANTUM_EX
187192 1008 EXEC
187202 1008 QUANTUM_EX
187202 1009 EXEC
187212 1009 QUANTUM_EX
187212 1008 EXEC
187222 1008 QUANTUM_EX
187222 1009 EXEC
187232 1009 QUANTUM_EX
187232 1008 EXEC
187242 1008 QUANTUM_EX
187242 1009 EXEC
187252 1009 QUANTUM_EX
187252 1008 EXEC
187262 1008 QUANTUM_EX
187262 1009 EXEC
187272 1009 QUANTUM_EX
187272 1008 EXEC
187282 1008 QUANTUM_EX
187282 1009 EXEC
187292 1009 QUANTUM_EX
187292 1008 EXEC
187302 1008 QUANTUM_EX
187302 1009 EXEC
187312 1009 QUANTUM_EX
187312 1008 EXEC
187322 1008 QUANTUM_EX
187322 1009 EXEC
187332 1009 QUANTUM_EX
187332 1008 EXEC
187342 1008 QUANTUM_EX
187342 1009 EXEC
187352 1009 QUANTUM_EX
187352 1008 EXEC
187362 1008 QUANTUM_EX
187362 1009 EXEC
187372 1009 QUANTUM_EX
187372 1008 EXEC
187382 1008 QUANTUM_EX
187382 1009 EXEC
187392 1009 QUANTUM_EX
187392 1008 EXEC
187402 1008 QUANTUM_EX
187402 1009 EXEC
187412 1009 QUANTUM_EX
187412 1008 EXEC
187422 1008 QUANTUM_EX
187422 1009 EXEC
187432 1009 QUANTUM_EX
187432 1008 EXEC
187442 1008 QUANTUM_EX
187442 1009 EXEC
187452 1009 QUANTUM_EX
187452 1008 EXEC
187462 1008 QUANTUM_EX
187462 1009 EXEC
187472 1009 QUANTUM_EX
187472 1008 EXEC
187482 1008 QUANTUM_EX
187482 1009 EXEC
187492 1009 QUANTUM_EX
187492 1008 EXEC
187502 1008 QUANTUM_EX
187502 1009 EXEC
187512 1009 QUANTUM_EX
187512 1008 EXEC
187522 1008 QUANTUM_EX
187522 1009 EXEC
187532 1009 QUANTUM_EX
187532 1008 EXEC
187542 1008 QUANTUM_EX
187542 1009 EXEC
187552 1009 QUANTUM_EX
187552 1008 EXEC
187562 1008 QUANTUM_EX
187562 1009 EXEC
187572 1009 QUANTUM_EX
187572 1008 EXEC
187582 1008 QUANTUM_EX
187582 1009 EXEC
187592 1009 QUANTUM_EX
187592 1008 EXEC
187602 1008 QUANTUM_EX
187602 1009 EXEC
187612 1009 QUANTUM_EX
187612 1008 EXEC
187622 1008 QUANTUM_EX
187622 1009 EXEC
187632 1009 QUANTUM_EX
187632 1008 EXEC
187642 1008 QUANTUM_EX
187642 1009 EXEC
187652 1009 QUANTUM_EX
187652 1008 EXEC
187662 1008 QUANTUM_EX
187662 1009 EXEC
187672 1009 QUANTUM_EX
